Date,Close,High,Low,Open,Volume,return,side,timestamp
,MSFT,MSFT,MSFT,MSFT,MSFT,,,
2023-01-03,234.423583984375,240.46078689316013,232.290495791577,237.84825439790933,25740000,-0.014398551808604032,-1,2023-01-03
2023-01-04,224.16915893554688,227.8580076648185,221.096740762334,227.28070963200992,50623400,-0.013690342227023804,-1,2023-01-04
2023-01-05,217.5252685546875,222.65249456632077,216.98710309720292,222.31002156690943,39585600,-0.021522884926633158,-1,2023-01-05
2023-01-06,220.0888671875,220.90100504687248,214.6289776058487,218.20041337731763,43613600,0.008654675676149191,1,2023-01-06
2023-01-09,222.23175048828125,226.26308695168126,221.53703999477176,221.57617251580095,27369800,0.0029587024860877197,1,2023-01-09
2023-01-10,223.92453002929688,226.33157576127422,222.43724039296023,222.85797845401495,27033900,0.0047857904064314,1,2023-01-10
2023-01-11,230.6956024169922,230.87172116839204,226.135894512617,226.31201326401685,28669300,0.019369670614265682,1,2023-01-11
2023-01-12,233.37661743164062,234.73670029298546,228.53315774154953,230.19656617961186,27269500,0.013814503425509451,1,2023-01-12
2023-01-13,234.08111572265625,234.21810194476328,229.86388103095572,231.89911556681622,21333300,0.009409264673160592,1,2023-01-13
2023-01-17,235.177001953125,235.72494679850365,231.98715671264935,232.8482214298885,29831300,0.010001281130410987,1,2023-01-17
2023-01-18,230.73472595214844,237.16332887463713,230.45097410915378,236.37076466345434,30028700,-0.023844060069486663,-1,2023-01-18
2023-01-19,226.93824768066406,230.4509927616448,225.7151509766626,228.7484367747381,28623000,-0.007913449025475291,-1,2023-01-19
2023-01-20,235.0498504638672,235.5586629102139,229.4627377446017,229.80521081876176,35389800,0.022822109326501135,1,2023-01-20
2023-01-23,237.35899353027344,239.89324581557503,234.49204766030977,235.91085150015493,31934000,0.006138513853473811,1,2023-01-23
2023-01-24,236.83062744140625,238.6995225755174,235.26507279685154,237.28073354657224,40234400,-0.0018969349025450544,-1,2023-01-24
2023-01-25,235.43141174316406,238.0635179347867,225.93039107535145,229.4333414223457,66526600,0.026142975923351016,1,2023-01-25
2023-01-26,242.662353515625,242.9656790686591,236.79149012411796,238.40597158463132,33454500,0.017853503847669847,1,2023-01-26
2023-01-27,242.81893920898438,244.45299456794697,241.51756256086654,243.63107718925548,26498900,-0.0033334744879046155,-1,2023-01-27
2023-01-30,237.4862060546875,240.31400454491248,236.9871731308744,239.24745305758034,25867400,-0.007361612340629432,-1,2023-01-30
2023-01-31,242.47647094726562,242.61345717974683,237.72107040487643,238.21030908236347,26541100,0.017909224337671687,1,2023-01-31
