Date,Close,High,Low,Open,Volume,return,side,timestamp
,AMZN,AMZN,AMZN,AMZN,AMZN,,,
2023-01-03,85.81999969482422,86.95999908447266,84.20999908447266,85.45999908447266,76706000,0.004212504261739121,1,2023-01-03
2023-01-04,85.13999938964844,86.9800033569336,83.36000061035156,86.55000305175781,68885100,-0.016291202916147537,-1,2023-01-04
2023-01-05,83.12000274658203,85.41999816894531,83.06999969482422,85.33000183105469,67930800,-0.02589943791221574,-1,2023-01-05
2023-01-06,86.08000183105469,86.4000015258789,81.43000030517578,83.02999877929688,83303400,0.036733748001912724,1,2023-01-06
2023-01-09,87.36000061035156,89.4800033569336,87.08000183105469,87.45999908447266,65266100,-0.001143362396156795,-1,2023-01-09
2023-01-10,89.87000274658203,90.19000244140625,87.29000091552734,87.56999969482422,67756600,0.0262647374645789,1,2023-01-10
2023-01-11,95.08999633789062,95.26000213623047,90.93000030517578,90.93000030517578,103126200,0.045749433836503074,1,2023-01-11
2023-01-12,95.2699966430664,97.19000244140625,93.5,96.93000030517578,85254800,-0.017125798585401794,-1,2023-01-12
2023-01-13,98.12000274658203,98.37000274658203,94.12000274658203,94.18000030517578,85549400,0.04183481024250668,1,2023-01-13
2023-01-17,96.05000305175781,98.88999938964844,95.7300033569336,98.68000030517578,72755000,-0.02665177589465436,-1,2023-01-17
2023-01-18,95.45999908447266,99.31999969482422,95.37999725341797,97.25,79570400,-0.018406179079972686,-1,2023-01-18
2023-01-19,93.68000030517578,95.44000244140625,92.86000061035156,94.73999786376953,69002700,-0.011188490421099262,-1,2023-01-19
2023-01-20,97.25,97.3499984741211,93.19999694824219,93.86000061035156,67481500,0.03611761525254629,1,2023-01-20
2023-01-23,97.5199966430664,97.77999877929688,95.86000061035156,97.55999755859375,76501100,-0.0004100134945505664,-1,2023-01-23
2023-01-24,96.31999969482422,98.08999633789062,96.0,96.93000030517578,66929500,-0.006293207556288332,-1,2023-01-24
2023-01-25,97.18000030517578,97.23999786376953,91.5199966430664,92.55999755859375,94261600,0.049913600566566636,1,2023-01-25
2023-01-26,99.22000122070312,99.48999786376953,96.91999816894531,98.23999786376953,68523600,0.009975604420233956,1,2023-01-26
2023-01-27,102.23999786376953,103.48999786376953,99.52999877929688,99.52999877929688,87775600,0.027227962601325383,1,2023-01-27
2023-01-30,100.55000305175781,101.73999786376953,99.01000213623047,101.08999633789062,70691900,-0.005341708435005767,-1,2023-01-30
2023-01-31,103.12999725341797,103.3499984741211,101.13999938964844,101.16000366210938,66527300,0.019474036377941307,1,2023-01-31
2023-02-01,105.1500015258789,106.23999786376953,101.23999786376953,102.52999877929688,80450100,0.025553523629916097,1,2023-02-01
2023-02-02,112.91000366210938,114.0,108.87999725341797,110.25,158154200,0.02412701734339569,1,2023-02-02
2023-02-03,103.38999938964844,108.77999877929688,102.5199966430664,105.26000213623047,144374800,-0.017765558698752647,-1,2023-02-03
2023-02-06,102.18000030517578,103.94999694824219,100.6500015258789,102.93000030517578,81945200,-0.007286505370410328,-1,2023-02-06
2023-02-07,102.11000061035156,102.41000366210938,98.08000183105469,101.16999816894531,119501300,0.00929131618482908,1,2023-02-07
2023-02-08,100.05000305175781,102.66999816894531,98.77999877929688,102.04000091552734,75878300,-0.019502134907044232,-1,2023-02-08
2023-02-09,98.23999786376953,101.77999877929688,97.56999969482422,101.31999969482422,64622500,-0.03039875483943596,-1,2023-02-09
2023-02-10,97.61000061035156,98.81999969482422,96.2300033569336,97.55999755859375,52740100,0.0005125364187076888,1,2023-02-10
2023-02-13,99.54000091552734,99.68000030517578,96.91000366210938,97.8499984741211,52841500,0.017271358893819644,1,2023-02-13
2023-02-14,99.69999694824219,100.91999816894531,97.5199966430664,98.41000366210938,56202900,0.013108355229433818,1,2023-02-14
2023-02-15,101.16000366210938,101.16999816894531,98.44999694824219,99.08999633789062,47957600,0.020890174596032436,1,2023-02-15
2023-02-16,98.1500015258789,100.62999725341797,98.0999984741211,99.20999908447266,56339200,-0.010684382303957204,-1,2023-02-16
2023-02-17,97.19999694824219,97.94000244140625,95.6500015258789,97.80000305175781,60029400,-0.00613503154185066,-1,2023-02-17
2023-02-21,94.58000183105469,95.61000061035156,94.2699966430664,95.33999633789062,56580400,-0.007971413216154024,-1,2023-02-21
2023-02-22,95.79000091552734,97.01000213623047,94.80000305175781,95.0999984741211,59534100,0.007255546293137067,1,2023-02-22
2023-02-23,95.81999969482422,96.43000030517578,93.66999816894531,96.12000274658203,48467000,-0.0031211302869888903,-1,2023-02-23
2023-02-24,93.5,94.13999938964844,92.31999969482422,93.52999877929688,57053800,-0.00032073965239391526,-1,2023-02-24
2023-02-27,93.76000213623047,94.77999877929688,93.13999938964844,94.27999877929688,47470300,-0.0055154502524303525,-1,2023-02-27
2023-02-28,94.2300033569336,94.69000244140625,92.91999816894531,93.13999938964844,43959300,0.011702855641271338,1,2023-02-28
2023-03-01,92.16999816894531,94.68000030517578,91.58999633789062,93.87000274658203,52299500,-0.018110200574151136,-1,2023-03-01
2023-03-02,92.12999725341797,92.2300033569336,90.38999938964844,91.41000366210938,55509400,0.007876529509505318,1,2023-03-02
2023-03-03,94.9000015258789,94.94000244140625,92.66000366210938,92.73999786376953,55759600,0.023290960878415305,1,2023-03-03
2023-03-06,93.75,96.55000305175781,93.73999786376953,95.19000244140625,52112400,-0.0151276647176539,-1,2023-03-06
2023-03-07,93.55000305175781,95.08999633789062,92.77999877929688,94.05999755859375,49100700,-0.005422012758593168,-1,2023-03-07
2023-03-08,93.91999816894531,94.16999816894531,92.18000030517578,93.5999984741211,44899100,0.003418800214112114,1,2023-03-08
2023-03-09,92.25,96.20999908447266,92.18000030517578,93.68000030517578,56218700,-0.015264734207059715,-1,2023-03-09
2023-03-10,90.7300033569336,93.56999969482422,90.25,92.66999816894531,69827500,-0.020934443189207178,-1,2023-03-10
2023-03-13,92.43000030517578,94.0199966430664,88.12000274658203,89.97000122070312,72397100,0.027342436935596955,1,2023-03-13
2023-03-14,94.87999725341797,95.06999969482422,92.70999908447266,93.83000183105469,60912700,0.011190401810434228,1,2023-03-14
2023-03-15,96.19999694824219,96.66999816894531,93.06999969482422,93.22000122070312,70731800,0.031967342721695206,1,2023-03-15
