Date,Close,High,Low,Open,Volume,return,side,timestamp
,GOOG,GOOG,GOOG,GOOG,GOOG,,,
2023-05-02,105.25968170166016,106.99778735502116,103.78973758641469,106.9282634319883,20343100,-0.015604683708245609,-1,2023-05-02
2023-05-03,105.39873504638672,107.39506818799623,104.90213340523296,105.49805385910953,17116300,-0.000941427913499257,-1,2023-05-03
2023-05-04,104.49490356445312,105.57749894927852,103.98836783109303,105.4384511130681,19780600,-0.008948799405286681,-1,2023-05-04
2023-05-05,105.49308776855469,105.71656457922202,104.02712171859797,104.60417412476743,20710600,0.008497879278956915,1,2023-05-05
2023-05-08,107.50432586669922,107.68310276845116,105.0709807494188,105.07594403813357,17266000,0.02311073053680444,1,2023-05-08
2023-05-09,107.20635986328125,109.84331324601239,106.99281722693271,108.04064694542788,24782400,-0.0077219741433798995,-1,2023-05-09
2023-05-10,111.5168685913086,112.73851202035469,107.74270048683408,107.81222441677718,47533500,0.03436200481505799,1,2023-05-10
2023-05-11,116.10546112060547,117.63499503069592,114.14884951109016,115.07252883414675,57115100,0.008976358622894915,1,2023-05-11
2023-05-12,117.11852264404297,117.45621568135543,115.75783907343545,116.20477749432098,31293800,0.007863232213207803,1,2023-05-12
2023-05-15,116.16504669189453,117.9875736754438,115.68831339386146,115.69823997014691,22107900,0.004034691641532874,1,2023-05-15
2023-05-16,119.27377319335938,120.37622939354988,116.03593609387349,116.03593609387349,32370100,0.027903744378521368,1,2023-05-16
2023-05-17,120.65433502197266,121.44889308123003,118.64806019895335,119.36316775656262,26659600,0.010817133037582692,1,2023-05-17
2023-05-18,122.68046569824219,123.05788779391919,120.6642642541096,120.73378818054383,27014500,0.01612371770185264,1,2023-05-18
2023-05-19,122.41230773925781,125.61935752369067,121.88591119830268,123.35584785105966,30268900,-0.007648928917752532,-1,2023-05-19
2023-05-22,125.01448822021484,126.18646828720705,122.61093074211966,122.67052808623045,29760200,0.019107769164706984,1,2023-05-22
2023-05-23,122.45203399658203,124.5675542670934,122.21366732973814,124.08088677883805,24477900,-0.013127346399121791,-1,2023-05-23
2023-05-24,120.81324005126953,121.91569624058509,119.92928978452667,121.05160670428555,23087900,-0.001969132500639306,-1,2023-05-24
2023-05-25,123.50482940673828,125.12375564279935,122.06468764613977,124.35898485486453,33812700,-0.006868465910389245,-1,2023-05-25
2023-05-26,124.57748413085938,125.14360968107697,122.45202977898711,123.22176381435877,25154700,0.011002279747781289,1,2023-05-26
2023-05-30,123.79286193847656,125.52103360389422,122.05475611808832,125.43164894177919,27230700,-0.013065179459318836,-1,2023-05-30
2023-05-31,122.53148651123047,124.05108625682428,122.26331739286722,122.85923782167312,41548800,-0.0026676977348530566,-1,2023-05-31
2023-06-01,123.52469635009766,124.19014073818477,122.46196912907176,122.66060675677126,25017700,0.007044556652486126,1,2023-06-01
2023-06-02,124.37884521484375,125.88354751888016,123.5048215130662,123.64386936061456,19367500,0.005944296777752813,1,2023-06-02
2023-06-05,125.76931762695312,127.12007457590772,123.53461044225399,123.76305051080706,22672500,0.016210549981319943,1,2023-06-05
2023-06-06,127.04063415527344,128.0040425414935,125.11381738283332,125.73953271626199,19450100,0.010347592446899354,1,2023-06-06
2023-06-07,122.10441589355469,128.6694903002165,121.79651771841579,126.70790772443188,34179300,-0.036331527475688415,-1,2023-06-07
2023-06-08,121.83624267578125,122.88904328920802,121.18073246132641,121.75182130757703,24815000,0.0006933889554797506,1,2023-06-08
2023-06-09,122.0348892211914,123.440272765704,121.58794320057325,121.72699105297721,20304500,0.0025294157487240686,1,2023-06-09
2023-06-12,123.50482940673828,123.90211224407093,121.5184227976149,122.5563184322723,22255700,0.0077393886059831845,1,2023-06-12
2023-06-13,123.58428192138672,125.00456288601805,123.003258923702,124.79599111076249,19287700,-0.009709520142360317,-1,2023-06-13
2023-06-14,123.53462219238281,123.94183917754627,121.32971725889053,122.95857004446486,24659600,0.004684928815532208,1,2023-06-14
2023-06-15,124.9350357055664,125.30252363003528,122.30304562013968,123.0380138915381,24517100,0.015418176497066926,1,2023-06-15
2023-06-16,123.21678924560547,125.83884514439914,122.94862770989351,125.83884514439914,56699200,-0.020836617626178035,-1,2023-06-16
2023-06-20,123.00822448730469,124.32422337741933,121.99516047767672,122.6953706074044,22698000,0.002549842576386563,1,2023-06-20
2023-06-21,120.43582916259766,122.5712176823766,120.03854634396957,122.39740408124571,22612000,-0.016026278770961414,-1,2023-06-21
2023-06-22,123.02809143066406,123.09264449030236,118.78710923648109,119.83990985239453,20781900,0.026603671366211664,1,2023-06-22
2023-06-23,122.1838607788086,122.60101190375572,121.03174894631987,121.21052583485735,29573100,0.008030118978919034,1,2023-06-23
2023-06-26,118.28057098388672,121.88590361816736,118.18125217474844,120.64042892943593,23185000,-0.019561087161995408,-1,2023-06-26
2023-06-27,118.20112609863281,119.0801055576817,116.1154006974822,117.03907248613567,27221700,0.009928766418025077,1,2023-06-27
2023-06-28,120.25704956054688,120.44575302254566,116.80069896724603,117.1582527381923,19753100,0.02644966743639732,1,2023-06-28
2023-06-29,119.19432067871094,120.08820509315471,118.39975507086332,119.27377117746433,18517500,-0.0006661187784125319,-1,2023-06-29
2023-06-30,120.1478042602539,121.20059733209916,120.05841202304715,120.27691796117499,23871800,-0.0010734703142523067,-1,2023-06-30
2023-07-03,119.74058532714844,120.19745792784617,118.89140076393556,119.50221866103216,13888300,0.0019946631015479673,1,2023-07-03
2023-07-05,121.79651641845703,122.53149230703713,119.24398427267846,119.24398427267846,17830300,0.021405961578251413,1,2023-07-05
2023-07-06,120.10807800292969,120.32658394612217,118.43949611927974,119.82004813031595,17732500,0.0024038537549281695,1,2023-07-06
2023-07-07,119.32344055175781,120.92249842668345,119.27377735711704,120.06834300613163,20997700,-0.006203987127029597,-1,2023-07-07
2023-07-10,116.0756607055664,118.26070471443128,115.84722063546171,118.26070471443128,32960100,-0.018476500830442274,-1,2023-07-10
2023-07-11,116.90994262695312,117.42144164628034,115.04272342089234,115.96640265941757,18286600,0.008136321778529642,1,2023-07-11
2023-07-12,118.80697631835938,120.13786504538717,118.19118757116681,118.48915157925278,22059600,0.002682310868721323,1,2023-07-12
2023-07-13,123.98155212402344,124.48311699127278,120.23717197215495,120.71391282246682,31535900,0.02706928493290007,1,2023-07-13
2023-07-14,124.84564971923828,126.22620167725829,124.05109163887107,124.27952415068,20499800,0.004555260188089316,1,2023-07-14
2023-07-17,124.20999145507812,126.41490380144694,123.65380008033253,125.20319466857477,20675300,-0.007932730599452747,-1,2023-07-17
2023-07-18,123.23666381835938,124.14047485563204,122.46196647854292,124.05605348680996,21045800,-0.006604995446979161,-1,2023-07-18
2023-07-19,121.94548797607422,124.61720701529471,121.63759740814825,123.94182853457329,22313800,-0.016107076860998517,-1,2023-07-19
2023-07-20,118.71758270263672,123.85244166241573,117.87832474792128,121.28998304837813,27541700,-0.021208679242006142,-1,2023-07-20
2023-07-21,119.49227905273438,120.47555571347311,118.26070916021418,120.04847801833975,56514600,-0.004633119676206184,-1,2023-07-21
2023-07-24,121.05160522460938,122.51161516437215,120.55500361666499,121.09729778588722,22276100,-0.000377321064245674,-1,2023-07-24
2023-07-25,121.95542907714844,122.84931352572141,120.7039908491463,121.0516104742748,31820800,0.007466390569547328,1,2023-07-25
2023-07-26,128.77874755859375,130.47711676807427,127.83520742498456,129.47398685940684,46216900,-0.005369721885277478,-1,2023-07-26
2023-07-27,128.9873046875,132.6919638210211,128.3019920018063,130.90419489205476,35931600,-0.01464345895206378,-1,2023-07-27
2023-07-28,132.10595703125,133.1587651922078,130.03016590418054,130.07982909702133,26971000,0.015576034718783808,1,2023-07-28
2023-07-31,132.20530700683594,132.9204146771228,131.23197190481045,132.1059806034311,18381900,0.000751869089886239,1,2023-07-31
2023-08-01,130.9935760498047,132.01657418500386,129.8613249508911,129.96560704872977,22154300,0.007909546413225244,1,2023-08-01
2023-08-02,127.76567840576172,129.53357915729572,126.98104684953951,128.95751939537965,22705800,-0.009242120934133227,-1,2023-08-02
2023-08-03,127.89479064941406,128.88799392972774,126.90655065758767,127.49750024424098,15018100,0.003116064271158338,1,2023-08-03
2023-08-04,127.66632080078125,131.0332787298198,127.44285919458558,128.71912882525103,20521900,-0.008179110860042213,-1,2023-08-04
2023-08-07,131.043212890625,131.16239240704513,128.55026353494785,128.62972159758655,17621000,0.01876309194378083,1,2023-08-07
2023-08-08,130.94390869140625,131.0432350752888,129.2455396745946,130.08975331728277,16836000,0.006565892795877894,1,2023-08-08
2023-08-09,129.265380859375,131.5696193874244,128.6247757544011,131.29152372439458,17745200,-0.015432396605228162,-1,2023-08-09
2023-08-10,129.3250274658203,131.74546074950118,129.1512138316277,131.07306007622037,17855700,-0.013336322577527069,-1,2023-08-10
2023-08-11,129.28526306152344,129.5534321779395,127.87491628883082,128.32384002810613,15205500,0.007492162276368356,1,2023-08-11
2023-08-14,130.93399047851562,131.01344855968142,128.7092096711116,128.96745222367028,17526200,0.01524832987655481,1,2023-08-14
2023-08-15,129.38458251953125,131.09289320176865,128.93664388435008,130.6956028366682,14769200,-0.010031097364272826,-1,2023-08-15
2023-08-16,128.23248291015625,130.00832489221827,127.58690680583737,128.40132565813073,17548400,-0.0013149610964611463,-1,2023-08-16
2023-08-17,129.57330322265625,131.59048969658667,128.96744863133736,129.56336149086283,23665600,7.673258611864129e-05,1,2023-08-17
2023-08-18,127.23927307128906,128.9475839288437,126.13681682199599,128.182813158233,23627200,-0.007360893895963963,-1,2023-08-18
2023-08-21,128.05369567871094,128.38145459011923,126.29573672899345,126.98104186120909,21851100,0.00844735404419079,1,2023-08-21
2023-08-22,128.80853271484375,130.05996336176372,128.04873283009252,128.25234131621266,15557900,0.004336695867873222,1,2023-08-22
2023-08-23,132.30459594726562,133.15875124741035,129.62293536548015,129.96063594838546,26497000,0.018035922814436535,1,2023-08-23
2023-08-24,129.53355407714844,134.05263147808955,129.4143745477862,133.81128686909997,18680400,-0.03196840036473306,-1,2023-08-24
2023-08-25,129.80174255371094,130.50690841449438,127.16974469838915,129.25547770410984,20678100,0.004226241388791309,1,2023-08-25
2023-08-28,130.8942413330078,132.33439807807176,129.96064306758947,131.18227874405176,16715500,-0.0021957036712705017,-1,2023-08-28
2023-08-29,134.56910705566406,136.36183155765067,132.07615732382428,132.09404031601602,30803300,0.018737156753830836,1,2023-08-29
2023-08-30,135.99929809570312,136.3171303735612,134.10327670440668,134.6485563800377,21773400,0.010031609339004318,1,2023-08-30
2023-08-31,136.41647338867188,137.45932468428813,135.89007687495427,136.1185093806048,28147900,0.00218900434204681,1,2023-08-31
2023-09-01,135.87020874023438,137.63810932726088,135.01605333205805,137.48911974549722,16671600,-0.011774829952068732,-1,2023-09-01
2023-09-05,135.7808380126953,136.43634071242857,134.63864505565655,135.512668862075,17730200,0.001978923099014841,1,2023-09-05
2023-09-06,134.44992065429688,136.5455801421819,133.7745497109416,136.0837442628217,15814300,-0.012006015982110206,-1,2023-09-06
2023-09-07,135.27430725097656,135.65172941269648,133.04954121578217,133.68519081942085,16976000,0.011887004250921512,1,2023-09-07
2023-09-08,136.26748657226562,136.58034802933074,134.94652439525694,134.94652439525694,17810700,0.009788782504242918,1,2023-09-08
2023-09-11,136.80380249023438,137.32424298348707,135.62188835879405,136.44624876269845,17180800,0.002620473122407138,1,2023-09-11
2023-09-12,135.14517211914062,136.70449332504472,135.00610911668778,136.1979651285559,15212900,-0.007729873265151555,-1,2023-09-12
2023-09-13,136.56544494628906,136.76408256246793,134.01290535540068,134.97631370670078,16394900,0.011773408207320101,1,2023-09-13
2023-09-14,138.04534912109375,138.60154061276785,136.1284586354153,137.44942100568207,19064600,0.0043356175024341905,1,2023-09-14
2023-09-15,137.36001586914062,138.41280891510462,136.247617896451,137.85661750629941,48958800,-0.003602305396301323,-1,2023-09-15
2023-09-18,138.0155487060547,138.97894204444447,136.6945863886662,136.6945863886662,16233600,0.009663603748231563,1,2023-09-18
2023-09-19,137.88641357421875,138.22906991920226,136.56545138944225,137.31035385156648,15479100,0.0041953116170321695,1,2023-09-19
2023-09-20,133.6752166748047,137.89633032608708,133.60570033060074,137.88640374979462,21473500,-0.030540988527276818,-1,2023-09-20
2023-09-21,130.4671630859375,132.28472662301442,130.1989939988076,131.49016109212243,22058400,-0.007780034625314809,-1,2023-09-21
2023-09-22,130.35792541503906,132.1059576638238,129.6229495606802,130.78499553434196,17348700,-0.0032654366623482848,-1,2023-09-22
2023-09-25,131.27166748046875,131.32133067237535,129.1462132005402,129.88118903755412,14650000,0.010705772354090334,1,2023-09-25
2023-09-26,128.5701446533203,130.51185862892362,127.31871414095764,130.02419854988267,20378800,-0.011182948349452979,-1,2023-09-26
2023-09-27,130.5665283203125,130.82475575379962,128.50066338717116,128.560253167585,18764200,0.015605718745063663,1,2023-09-27
2023-09-28,132.2251434326172,133.26799464147877,129.80172526272474,129.80172526272474,18201400,0.018670153767119287,1,2023-09-28
2023-09-29,130.953857421875,133.97318869928992,130.42746090033583,133.1686964741104,23237300,-0.016631829483034568,-1,2023-09-29
2023-10-02,134.2512664794922,134.43997750071378,131.16737497633093,131.25675962162205,19210400,0.022814115375867066,1,2023-10-02
2023-10-03,132.39401245117188,134.32082941668324,131.91230820979405,134.01292364125226,19628700,-0.012080261709789639,-1,2023-10-03
2023-10-04,135.3437957763672,135.6417597486014,132.52308734830405,132.75153498156067,22848000,0.019527162493198955,1,2023-10-04
2023-10-05,135.06570434570312,135.57223250583104,133.54113384477424,135.20475218309574,15922900,-0.0010284241873710917,-1,2023-10-05
2023-10-06,137.78707885742188,138.23998837759044,134.02284531119523,134.02284531119523,20826700,0.02808650672567249,1,2023-10-06
2023-10-09,138.55186462402344,139.01867140182978,135.77089226722055,137.05213305058865,16599100,0.01094278169958293,1,2023-10-09
2023-10-10,138.25389099121094,139.78343250100227,137.48912023631527,138.561781577511,19554900,-0.002222045522183391,-1,2023-10-10
2023-10-11,140.73690795898438,141.25337793081044,138.8895491704142,138.89949090290392,20146300,0.013228393021000196,1,2023-10-11
2023-10-12,139.3364715576172,141.41227778281169,138.50218449906495,141.19377186437015,18173100,-0.013154265108358125,-1,2023-10-12
2023-10-13,137.6381072998047,140.37934279597587,137.0322527150799,139.69403013316338,19438700,-0.014717327801330407,-1,2023-10-13
2023-10-16,139.53512573242188,139.9472984001884,138.37307978447413,138.78028158651918,17345600,0.005439131101864104,1,2023-10-16
2023-10-17,140.03173828125,140.28996568260703,137.58746642254545,139.07825644802168,17424000,0.00685572178987355,1,2023-10-17
2023-10-18,138.33334350585938,141.02493090489875,137.76225468439802,139.79335345416348,18304900,-0.010444058406416469,-1,2023-10-18
2023-10-19,138.03536987304688,140.04661534964382,137.65796298059868,138.84980373242794,21831200,-0.005865574437184892,-1,2023-10-19
2023-10-20,135.8106231689453,138.09497860916554,135.31897723552584,137.64804016021287,24970300,-0.013348660751936116,-1,2023-10-20
2023-10-23,136.96273803710938,138.07513611189734,134.1917073156668,135.3040902353741,20780700,0.012258667116787804,1,2023-10-23
2023-10-24,139.16763305664062,139.75363448575294,137.8069494682728,138.21416643365018,26535200,0.006898472476395245,1,2023-10-24
2023-10-25,125.8090591430664,129.21575431429392,125.23299941526155,128.88799540941807,58796100,-0.02388846421710022,-1,2023-10-25
2023-10-26,122.60102081298828,124.60728819455534,121.48863036152595,123.62401902491614,33907400,-0.008275076477829709,-1,2023-10-26
2023-10-27,122.56128692626953,123.59421925232625,120.63447012790027,123.18700226811843,37367700,-0.005079394175750972,-1,2023-10-27
2023-10-30,124.89530181884766,125.68986740616607,123.03800911557579,123.61406878750469,24165600,0.010364783263832467,1,2023-10-30
2023-10-31,124.4483642578125,125.69979483666724,123.08270985488477,125.41176499874506,21123400,-0.0076819008243939205,-1,2023-10-31
2023-11-01,126.70293426513672,126.87177699365125,124.0759150866492,124.48808775404078,26536600,0.017791634131869377,1,2023-11-01
2023-11-02,127.70606231689453,129.20579361135765,127.23925562592096,128.67939715644317,24091700,-0.007564030148239666,-1,2023-11-02
2023-11-03,129.48390197753906,129.8414557513251,128.1331449604673,128.21260303853958,19529400,0.009915553610726845,1,2023-11-03
2023-11-06,130.55657958984375,130.665832566441,129.04690622824918,129.3349436915877,15360400,0.009445520780286217,1,2023-11-06
2023-11-07,131.50009155273438,132.3741151780464,130.24866103428275,131.08294804658382,19223800,0.003182286577826346,1,2023-11-07
2023-11-08,132.35426330566406,132.63235901096158,131.26174879344643,131.46038641793334,15093600,0.006799591208327587,1,2023-11-08
2023-11-09,130.79495239257812,133.0495282543986,130.6161679078342,132.45360017869294,17976500,-0.012522481713423671,-1,2023-11-09
2023-11-10,133.1488037109375,133.35738302789937,129.98048343163444,130.63600110771296,20872900,0.019235146375558974,1,2023-11-10
2023-11-13,132.73165893554688,133.19846559530873,131.86757710602342,132.4535632856985,16409900,0.0020995709209312664,1,2023-11-13
2023-11-14,134.509521484375,136.30723226569063,134.1817777176159,134.72802743226794,22317300,-0.0016218299344045988,-1,2023-11-14
2023-11-15,135.45306396484375,135.90992897259557,134.41019752225017,135.711291353787,15840900,-0.0019027701112214674,-1,2023-11-15
2023-11-16,137.7572784423828,137.936062895952,135.1550909527121,136.0291146033218,17615100,0.012704367326807624,1,2023-11-16
2023-11-17,136.00926208496094,137.0620551562761,134.55917860130444,136.88328583703222,25565300,-0.006385175127311444,-1,2023-11-17
2023-11-20,136.98257446289062,137.48414689533257,134.569098120999,134.57902469651415,19569400,0.017859765084467343,1,2023-11-20
2023-11-21,137.67782592773438,138.02048225208836,136.76905164689023,137.00245501050702,17648100,0.004929626386443651,1,2023-11-21
